ID,Event
116240702073544,Dragon
116240702073642,Tiger
116240702073737,Dragon
116240702073834,Tiger
116240702073931,Dragon
116240702074030,Tiger
116240702074124,Tiger
116240702074222,Tiger
116240702074319,Tiger
116240702074413,Tiger
116240702074508,Tiger
116240702074605,Tiger
116240702074704,Tiger
116240702074759,Tiger
116240702074856,Dragon
116240702074952,Tiger
116240702075051,Dragon
116240702075319,Dragon
116240702075422,Dragon
116240702075518,Tiger
116240702075612,Dragon
116240702075705,Dragon
116240702075756,Dragon
116240702075849,Dragon
116240702075941,Tiger
116240702080027,Tiger
116240702080115,Dragon
116240702080208,Dragon
116240702080259,Tiger
116240702080348,Tiger
116240702080447,Dragon
116240702080535,Dragon
116240702080627,Dragon
116240702080717,Tiger
116240702080806,Tiger
116240702080853,Tiger
116240702080943,Dragon
116240702081033,Dragon
116240702081126,Dragon
116240702081216,Tiger
116240702081305,Dragon
116240702081358,Dragon
116240702081455,Tiger
116240702081544,Tiger
116240702081717,Tiger
116240702081806,Dragon
116240702081858,Tiger
116240702081947,Dragon
116240702082036,Dragon
116240702082130,Dragon
116240702082225,Dragon
116240702082317,Dragon
116240702082408,Dragon
116240702082459,Tiger
116240702082545,Tiger
116240702082633,Dragon
116240702082719,Tiger
116240702082806,Dragon
116240702082845,Tiger
116240702082927,Tiger
116240702083012,Tiger
116240702083057,Dragon
116240702083136,Dragon
116240702083216,Tiger
116240702083256,Tiger
116240702083332,Dragon
116240702083414,Tiger
116240702083451,Dragon
116240702083537,Dragon
116240702083638,Dragon
116240702083719,Tiger
116240702083759,Tiger
116240702083836,Tiger
116240702083913,Tiger
116240702083954,Tiger
116240702084036,Tiger
116240702084121,Dragon
116240702084159,Tiger
116240702084240,Tiger
116240702084321,Dragon
116240702084405,Dragon
116240702084445,Tiger
116240702084527,Tiger
116240702084609,Dragon
116240702084653,Tiger
116240702084732,Dragon
116240702084811,Dragon
116240702084849,Tiger
116240702084929,Dragon
116240702085009,Dragon
116240702085046,Dragon
116240702085127,Dragon
116240702085206,Dragon
116240702085243,Tiger
116240702085333,Dragon
116240702085457,Tiger
116240702085538,Dragon
116240702085616,Dragon
116240702085653,Dragon
116240702085729,Tiger
116240702085846,Dragon
116240702085944,Dragon
116240702090044,Dragon
116240702090140,Dragon
116240702090239,Dragon
116240702090334,Dragon
116240702090430,Tiger
116240702090527,Dragon
116240702090621,Dragon
116240702090720,Dragon
116240702090816,Tiger
116240702090915,Tie
116240702091011,Tiger
116240702091109,Dragon
116240702091208,Dragon
116240702091304,Dragon
116240702091403,Dragon
116240702091501,Dragon
116240702091600,Tiger
116240702091727,Dragon
116240702091829,Dragon
116240702091931,Tiger
116240702092030,Tiger
116240702092135,Tiger
116240702092236,Tiger
116240702092338,Tiger
116240702092435,Tiger
116240702092537,Dragon
116240702092651,Dragon
116240702092820,Tiger
116240702092925,Tiger
116240702093028,Tie
116240702093134,Dragon
116240702093236,Tiger
116240702093345,Tiger
116240702093445,Tiger
116240702093547,Tiger
116240702093647,Dragon
116240702093747,Dragon
116240702093853,Dragon
116240702093956,Tiger
116240702094057,Tiger
116240702094203,Dragon
116240702094304,Dragon
116240702094405,Tiger
116240702094515,Dragon
116240702094703,Dragon
116240702094803,Tiger
116240702094907,Dragon
116240702095006,Tiger
116240702095102,Tiger
116240702095204,Tiger
116240702095303,Dragon
116240702095407,Dragon
116240702095512,Tiger
116240702095630,Tiger
116240702095730,Tiger
116240702095827,Tiger
116240702095925,Dragon
116240702100024,Dragon
116240702100124,Tiger
116240702100221,Dragon
116240702100319,Tiger
116240702100415,Tiger
116240702100517,Dragon
116240702100618,Dragon
116240702100717,Dragon
116240702100818,Tiger
116240702100920,Dragon
116240702101026,Dragon
116240702101127,Tiger
116240702101228,Tiger
116240702101331,Dragon
116240702101433,Tiger
116240702101529,Dragon
116240702101629,Dragon
116240702101734,Dragon
116240702101837,Tiger
116240702101935,Dragon
116240702102035,Tiger
116240702102134,Tiger
116240702102234,Tiger
116240702102334,Dragon
116240702102437,Tiger
116240702102538,Tiger
116240702102632,Tie
116240702102733,Dragon
116240702102923,Tiger
116240702103019,Tiger
116240702103114,Dragon
116240702103212,Tiger
116240702103307,Dragon
116240702103408,Tiger
116240702103503,Dragon
116240702103601,Dragon
116240702103658,Tiger
116240702103753,Tiger
116240702103851,Dragon
116240702103947,Tiger
116240702104045,Tiger
116240702104144,Dragon
116240702104238,Tiger
116240702104337,Tiger
116240702104431,Tiger
116240702104526,Dragon
116240702104622,Dragon
116240702104719,Tiger
116240702104813,Tiger
116240702104909,Tiger
116240702105006,Dragon
116240702105104,Dragon
116240702105201,Tiger
116240702105257,Tiger
116240702105400,Dragon
116240702105601,Tiger
116240702105651,Tiger
116240702105741,Tiger
116240702105832,Dragon
116240702105923,Tie
116240702110014,Dragon
116240702110111,Dragon
116240702110204,Tiger
116240702110253,Tiger
116240702110340,Tiger
116240702110423,Tiger
116240702110511,Dragon
116240702110606,Dragon
116240702110656,Dragon
116240702110747,Dragon
116240702110845,Dragon
116240702110936,Dragon
116240702111030,Dragon
116240702111122,Tiger
116240702111211,Dragon
116240702111307,Tiger
116240702111357,Dragon
116240702111454,Dragon
116240702111547,Dragon
116240702111642,Tiger
116240702111735,Tiger
116240702111822,Dragon
116240702111913,Dragon
116240702112008,Dragon
116240702112055,Tiger
116240702112145,Tiger
116240702112235,Tiger
116240702112326,Dragon
116240702112415,Dragon
116240702112506,Tiger
116240702112556,Tiger
116240702112654,Dragon
116240702112748,Tiger
116240702112917,Dragon
116240702113006,Dragon
116240702113058,Dragon
116240702113142,Dragon
116240702113231,Dragon
116240702113331,Tiger
116240702113436,Tiger
116240702113533,Dragon
116240702113627,Dragon
116240702113720,Dragon
116240702113818,Tiger
116240702113910,Tiger
116240702114001,Dragon
116240702114048,Dragon
116240702114142,Tiger
116240702114232,Dragon
116240702114322,Dragon
116240702114413,Tiger
116240702114503,Dragon
116240702114552,Tiger
116240702114648,Tiger
116240702114742,Dragon
116240702114842,Tiger
116240702114959,Tiger
116240702115059,Tiger
116240702115226,Tiger
116240702115312,Tiger
116240702115550,Dragon
116240702115638,Tiger
116240702115727,Dragon
116240702115814,Dragon
116240702115923,Tiger
116240702120030,Tiger
116240702120156,Tiger
116240702120305,Tiger
116240702120404,Dragon
116240702120503,Tiger
116240702120600,Dragon
116240702120703,Dragon
116240702120803,Dragon
116240702120904,Dragon
116240702121002,Dragon
116240702121103,Tiger
116240702121154,Tiger
116240702121258,Tie
116240702121345,Dragon
116240702121443,Dragon
116240702121537,Dragon
116240702121640,Dragon
116240702121741,Tiger
116240702121832,Tiger
116240702121935,Tiger
116240702122041,Dragon
116240702122139,Tiger
116240702122240,Dragon
116240702122424,Tiger
116240702122521,Tiger
116240702122617,Dragon
116240702122731,Dragon
116240702122823,Dragon
116240702122912,Tiger
116240702123003,Dragon
116240702123101,Tiger
116240702123157,Tiger
116240702123252,Tiger
116240702123347,Dragon
116240702123442,Dragon
116240702123536,Dragon
116240702123631,Tiger
116240702123724,Tiger
116240702123815,Dragon
116240702123913,Dragon
116240702124010,Dragon
116240702124104,Tiger
116240702124200,Dragon
116240702124254,Dragon
116240702124353,Dragon
116240702124507,Dragon
116240702124606,Tiger
116240702124702,Tiger
116240702124756,Tiger
116240702124855,Dragon
116240702124950,Dragon
116240702125045,Dragon
116240702125138,Tiger
116240702125233,Dragon
116240702125332,Dragon
116240702125425,Tiger
116240702125517,Dragon
116240702125614,Tiger
116240702125705,Dragon
116240702125757,Dragon
116240702125847,Dragon
116240702125939,Tiger
116240702130030,Dragon
116240702130122,Dragon
116240702130213,Dragon
116240702130308,Dragon
116240702130359,Tiger
116240702130450,Tiger
116240702130539,Dragon
116240702130630,Dragon
116240702130723,Dragon
116240702130823,Tiger
116240702130945,Tiger
116240702131034,Tiger
116240702131121,Tiger
116240702131212,Dragon
116240702131303,Tiger
116240702131351,Tiger
116240702131438,Tiger
116240702131525,Tiger
116240702131614,Dragon
116240702131704,Dragon
116240702131753,Tiger
116240702131841,Dragon
116240702131933,Tiger
116240702132021,Tiger
116240702132108,Dragon
116240702132201,Dragon
116240702132251,Tiger
116240702132340,Tiger
116240702132428,Tiger
116240702132547,Tiger
116240702132713,Dragon
116240702132826,Tiger
116240702132946,Dragon
116240702133208,Tiger
116240702133326,Tiger
116240702133452,Dragon
116240702133618,Dragon
116240702133737,Dragon
116240702133855,Tiger
116240702134008,Tiger
116240702134124,Tiger
116240702134243,Tiger
116240702134356,Tiger
116240702134517,Tiger
116240702134635,Dragon
116240702134752,Dragon
116240702134910,Dragon
116240702135024,Tiger
116240702135143,Tiger
116240702135302,Tiger
116240702135421,Dragon
116240702135533,Dragon
116240702135644,Dragon
116240702135754,Dragon
116240702135854,Tiger
116240702140002,Tiger
116240702140054,Dragon
116240702140145,Dragon
116240702140240,Dragon
116240702140428,Dragon
116240702140515,Dragon
116240702140602,Tiger
116240702140654,Tiger
116240702140739,Dragon
116240702140828,Dragon
116240702140915,Tiger
116240702141000,Dragon
116240702141054,Tiger
116240702141141,Dragon
116240702141243,Dragon
116240702141332,Dragon
116240702141422,Tiger
116240702141511,Tiger
116240702141600,Dragon
116240702141651,Dragon
116240702141738,Tiger
116240702141840,Tiger
116240702141929,Dragon
116240702142027,Tiger
116240702142113,Tiger
116240702142200,Tiger
116240702142249,Tiger
116240702142338,Dragon
116240702142434,Dragon
116240702142543,Tiger
116240702142642,Tiger
116240702142735,Dragon
116240702142833,Tiger
116240702142929,Tiger
116240702143025,Dragon
116240702143125,Dragon
116240702143220,Tiger
116240702143318,Dragon
116240702143417,Tiger
116240702143510,Tiger
116240702143601,Dragon
116240702143656,Dragon
116240702143752,Dragon
116240702143846,Tiger
116240702143937,Tiger
116240702144029,Tiger
116240702144124,Dragon
116240702144217,Tiger
116240702144309,Tiger
116240702144359,Dragon
116240702144450,Tiger
116240702144543,Dragon
116240702144640,Tiger
116240702144834,Tiger
116240702144928,Tiger
116240702145020,Tiger
116240702145112,Dragon
116240702145205,Dragon
116240702145259,Dragon
116240702145351,Dragon
116240702145446,Tiger
116240702145535,Tiger
116240702145711,Tiger
116240702145820,Dragon
116240702145915,Dragon
116240702150013,Dragon
116240702150112,Dragon
116240702150212,Dragon
116240702150314,Tiger
116240702150422,Tiger
116240702150523,Dragon
116240702150622,Tiger
116240702150717,Tiger
116240702150802,Dragon
116240702150902,Tiger
116240702151106,Tiger
116240702151212,Tiger
116240702151314,Tiger
116240702151410,Dragon
116240702151510,Dragon
116240702151609,Tiger
116240702151711,Tiger
116240702151807,Tiger
116240702151859,Dragon
116240702151956,Dragon
116240702152052,Tiger
116240702152148,Dragon
116240702152241,Dragon
116240702152335,Tiger
116240702152431,Tiger
116240702152523,Dragon
116240702152616,Tiger
116240702152700,Tiger
116240702152742,Tiger
116240702152822,Dragon
116240702152903,Dragon
116240702152941,Tiger
116240702153020,Tiger
116240702153059,Dragon
116240702153141,Tiger
116240702153249,Dragon
116240702153329,Dragon
116240702153409,Tiger
116240702153454,Dragon
116240702153535,Dragon
116240702153617,Tiger
116240702153655,Dragon
116240702153735,Tiger
116240702153814,Tiger
116240702153856,Dragon
116240702153938,Tiger
116240702154018,Tiger
116240702154102,Tie
116240702154145,Dragon
116240702154234,Tiger
116240702154314,Tiger
116240702154354,Dragon
116240702154433,Dragon
116240702154508,Tiger
116240702154545,Dragon
116240702154621,Dragon
116240702154658,Dragon
116240702154735,Tiger
116240702154810,Dragon
116240702154848,Dragon
116240702154932,Tiger
116240702155025,Dragon
116240702155107,Tiger
116240702155151,Tiger
116240702155233,Dragon
116240702155314,Dragon
116240702155353,Tiger
116240702155433,Tiger
116240702155513,Dragon
116240702155612,Dragon
116240702155707,Tiger
116240702155805,Tiger
116240702155857,Tiger
116240702155942,Tiger
116240702160034,Tiger
116240702160119,Tiger
116240702160212,Dragon
116240702160258,Tiger
116240702160354,Tiger
116240702160441,Dragon
116240702160527,Dragon
116240702160621,Dragon
116240702160709,Dragon
116240702160803,Tiger
116240702160855,Dragon
116240702160941,Dragon
116240702161047,Dragon
116240702161135,Dragon
116240702161220,Tiger
116240702161349,Tiger
116240702161446,Tiger
116240702161540,Dragon
116240702161627,Dragon
116240702161718,Dragon
116240702161808,Dragon
116240702161854,Dragon
116240702161941,Tiger
116240702162027,Tiger
116240702162115,Tiger
116240702162203,Dragon
116240702162257,Tiger
116240702162344,Tiger
116240702162435,Dragon
116240702162558,Tiger
116240702162710,Tiger
116240702162821,Tiger
116240702162936,Dragon
116240702163054,Dragon
116240702163213,Dragon
116240702163321,Tiger
116240702163432,Dragon
116240702163544,Dragon
116240702163655,Dragon
116240702163812,Dragon
116240702163924,Tiger
116240702164045,Tiger
116240702164201,Dragon
116240702164310,Tiger
116240702164446,Dragon
116240702164719,Tiger
116240702164834,Dragon
116240702164947,Tiger
116240702165100,Tiger
116240702165222,Dragon
116240702165344,Tiger
116240702165502,Dragon
116240702165621,Tiger
116240702165719,Dragon
116240702165819,Dragon
116240702165917,Dragon
116240702170013,Tiger
116240702170112,Tiger
116240702170208,Tiger
116240702170313,Dragon
116240702170411,Dragon
116240702170511,Dragon
116240702170607,Dragon
116240702170705,Tiger
116240702170803,Tiger
116240702170854,Tiger
116240702170955,Dragon
116240702171101,Tiger
116240702171156,Dragon
116240702171318,Tiger
116240702171422,Tiger
116240702171521,Dragon
116240702171631,Tiger
116240702171729,Tiger
116240702171838,Tiger
116240702171935,Dragon
116240702172038,Dragon
116240702172142,Tiger
116240702172247,Tiger
116240702172347,Tiger
116240702172429,Dragon
116240702172532,Tiger
116240702172630,Tiger
116240702172724,Dragon
116240702172819,Dragon
116240702172911,Dragon
116240702173004,Dragon
116240702173100,Tiger
116240702173155,Dragon
116240702173250,Tiger
116240702173343,Dragon
116240702173439,Tiger
116240702173534,Dragon
116240702173625,Tiger
116240702173713,Dragon
116240702173807,Dragon
116240702173952,Dragon
116240702174049,Tiger
116240702174141,Tiger
116240702174235,Dragon
116240702174331,Dragon
116240702174428,Dragon
116240702174524,Tiger
116240702174621,Tiger
116240702174712,Tiger
116240702174807,Tiger
116240702174903,Dragon
116240702174959,Dragon
116240702175055,Dragon
116240702175146,Tiger
116240702175243,Dragon
116240702175333,Tie
116240702175424,Dragon
116240702175513,Tiger
116240702175600,Dragon
116240702175648,Tiger
116240702175743,Tiger
116240702175828,Tiger
116240702175915,Dragon
116240702180017,Tie
116240702180126,Tiger
116240702180213,Dragon
116240702180302,Tiger
116240702180349,Dragon
116240702180434,Tiger
116240702180520,Dragon
116240702180607,Dragon
116240702180655,Tiger
116240702180741,Tiger
116240702180828,Dragon
116240702180916,Dragon
116240702181001,Dragon
116240702181049,Tiger
116240702181135,Dragon
116240702181221,Dragon
116240702181307,Dragon
116240702181356,Dragon
116240702181443,Dragon
116240702181530,Dragon
116240702181620,Tiger
116240702181708,Tiger
116240702181800,Tiger
116240702181848,Dragon
116240702181936,Tiger
116240702182029,Tiger
116240702182117,Tiger
116240702182255,Dragon
116240702182342,Tiger
116240702182430,Tiger
116240702182532,Tiger
116240702182625,Dragon
116240702182746,Dragon
116240702182835,Dragon
116240702182923,Dragon
116240702183009,Dragon
116240702183055,Tiger
116240702183143,Dragon
116240702183229,Tiger
116240702183313,Tiger
116240702183400,Tiger
116240702183446,Tiger
116240702183531,Tiger
116240702183617,Dragon
116240702183703,Dragon
116240702183748,Dragon
116240702183835,Tiger
116240702183921,Dragon
116240702184009,Tiger
116240702184055,Tiger
116240702184142,Dragon
116240702184228,Tiger
116240702184313,Tiger
116240702184358,Tiger
116240702184445,Tiger
116240702184529,Dragon
116240702184621,Dragon
116240702184807,Tiger
116240702184854,Tiger
116240702184942,Dragon
116240702185029,Tiger
116240702185115,Dragon
116240702185202,Dragon
116240702185249,Dragon
116240702185336,Tiger
116240702185422,Dragon
116240702185511,Dragon
116240702185558,Tiger
116240702185643,Tiger
116240702185730,Tiger
116240702185817,Tiger
116240702185859,Tie
116240702190038,Dragon
116240702190150,Tiger
116240702190256,Dragon
116240702190417,Tiger
116240702190528,Tiger
116240702190637,Dragon
116240702190748,Dragon
116240702190857,Tiger
116240702191002,Dragon
116240702191113,Tiger
116240702191219,Dragon
116240702191346,Dragon
116240702191647,Tiger
116240702191750,Dragon
116240702191900,Dragon
116240702192006,Tiger
116240702192119,Dragon
116240702192229,Tiger
116240702192333,Tiger
116240702192439,Dragon
116240702192530,Dragon
116240702192624,Tiger
116240702192711,Dragon
116240702192757,Dragon
116240702192845,Tiger
116240702192939,Dragon
116240702193024,Tiger
116240702193114,Tiger
116240702193201,Dragon
116240702193253,Tiger
116240702193341,Tiger
116240702193428,Tiger
116240702193516,Dragon
116240702193606,Tiger
116240702193652,Tiger
116240702193753,Tiger
116240702193856,Dragon
116240702193948,Tiger
116240702194035,Tiger
116240702194125,Dragon
116240702194218,Tie
116240702194307,Dragon
116240702194400,Tie
116240702194450,Tiger
116240702194538,Dragon
116240702194627,Tiger
116240702194718,Tiger
116240702194809,Tiger
116240702194857,Dragon
116240702194948,Tiger
116240702195036,Tiger
116240702195126,Dragon
116240702195217,Dragon
116240702195309,Tiger
116240702195357,Tiger
116240702195449,Dragon
116240702195540,Tiger
116240702195633,Dragon
116240702195731,Dragon
116240702195827,Dragon
116240702195924,Dragon
116240702200021,Tiger
116240702200117,Tiger
116240702200213,Tiger
116240702200316,Dragon
116240702200431,Dragon
116240702200530,Tiger
116240702200628,Dragon
116240702200726,Dragon
116240702200823,Tiger
116240702200918,Dragon
116240702201015,Dragon
116240702201111,Tiger
116240702201206,Dragon
116240702201301,Dragon
116240702201358,Tiger
116240702201453,Dragon
116240702201551,Dragon
116240702201646,Tiger
116240702201743,Dragon
116240702201840,Dragon
116240702201935,Tiger
116240702202031,Tiger
116240702202127,Dragon
116240702202224,Tiger
116240702202319,Tiger
116240702202418,Tiger
116240702202516,Tiger
116240702202619,Dragon
116240702202720,Tiger
116240702202840,Dragon
116240702202927,Tiger
116240702203013,Dragon
116240702203059,Tiger
116240702203145,Dragon
116240702203231,Dragon
116240702203316,Dragon
116240702203402,Tiger
116240702203449,Tiger
116240702203534,Dragon
116240702203619,Dragon
116240702203708,Dragon
116240702203754,Dragon
116240702203844,Tiger
116240702203929,Dragon
116240702204015,Tiger
116240702204059,Tie
116240702204146,Tiger
116240702204230,Dragon
116240702204315,Tiger
116240702204401,Dragon
116240702204448,Dragon
116240702204535,Dragon
116240702204622,Dragon
116240702204713,Tiger
116240702204819,Tiger
116240702204903,Dragon
116240702204950,Dragon
116240702205036,Tiger
116240702205121,Dragon
116240702205209,Dragon
116240702205256,Tiger
116240702205341,Tiger
116240702205427,Tiger
116240702205513,Dragon
116240702205559,Dragon
116240702205707,Dragon
116240702205813,Dragon
116240702205920,Dragon
116240702210025,Dragon
116240702210124,Dragon
116240702210230,Tiger
116240702210339,Dragon
116240702210444,Tiger
116240702210551,Dragon
116240702210659,Dragon
116240702210809,Tie
116240702210937,Dragon
116240702211139,Tiger
116240702211246,Tie
116240702211409,Dragon
116240702211514,Dragon
116240702211628,Tiger
116240702211824,Tiger
116240702211926,Tiger
116240702212027,Dragon
116240702212131,Tiger
116240702212235,Tiger
116240702212348,Tiger
116240702212448,Tiger
116240702212553,Tiger
116240702212656,Dragon
116240702212801,Dragon
116240702212905,Tiger
116240702213012,Dragon
116240702213118,Dragon
116240702213220,Dragon
116240702213342,Tiger
116240702213447,Dragon
116240702213650,Dragon
116240702213754,Dragon
116240702213900,Dragon
116240702214003,Dragon
116240702214105,Dragon
116240702214208,Tiger
116240702214311,Dragon
116240702214413,Tiger
116240702214515,Tiger
116240702214622,Tiger
116240702214856,Tiger
116240702214958,Dragon
116240702215101,Tiger
116240702215201,Dragon
116240702215303,Dragon
116240702215405,Dragon
116240702215505,Tiger
116240702215608,Dragon
116240702215709,Dragon
116240702215820,Dragon
116240702215919,Dragon
116240702220018,Tiger
116240702220113,Tiger
116240702220209,Tiger
116240702220304,Dragon
116240702220359,Dragon
116240702220453,Dragon
116240702220547,Dragon
116240702220640,Dragon
116240702220732,Tiger
116240702220825,Tiger
116240702220916,Tie
116240702221022,Tiger
116240702221115,Dragon
116240702221210,Dragon
116240702221331,Dragon
116240702221430,Tiger
116240702221525,Tiger
116240702221616,Tiger
116240702221711,Tiger
116240702221805,Tiger
116240702221858,Dragon
116240702221956,Tiger
116240702222049,Tiger
116240702222144,Tiger
116240702222236,Tiger
116240702222329,Tiger
116240702222428,Dragon
116240702222521,Tiger
116240702222618,Dragon
116240702222710,Tiger
116240702222806,Dragon
116240702222900,Tiger
116240702222950,Tiger
116240702223039,Tiger
116240702223130,Tiger
116240702223218,Tiger
116240702223307,Tiger
116240702223356,Dragon
116240702223449,Tie
116240702223541,Dragon
116240702223639,Dragon
116240702223828,Tiger
116240702223918,Dragon
116240702224011,Tiger
116240702224104,Dragon
116240702224157,Tiger
116240702224253,Dragon
116240702224347,Dragon
116240702224441,Dragon
116240702224536,Dragon
116240702224634,Dragon
116240702224724,Tie
116240702224816,Tiger
116240702224921,Dragon
116240702225026,Tiger
116240702225129,Dragon
116240702225230,Tiger
116240702225332,Dragon
116240702225432,Tiger
116240702225529,Dragon
116240702225630,Dragon
116240702225725,Dragon
116240702225824,Tiger
116240702225919,Tiger
116240702230014,Dragon
116240702230114,Tiger
116240702230257,Dragon
116240702230354,Tiger
116240702230447,Dragon
116240702230541,Tiger
116240702230634,Tiger
116240702230729,Tiger
116240702230818,Dragon
116240702230909,Tiger
116240702230957,Dragon
116240702231047,Dragon
116240702231138,Dragon
116240702231229,Tiger
116240702231316,Dragon
116240702231406,Tiger
116240702231456,Tiger
116240702231546,Tiger
116240702231634,Dragon
116240702231724,Dragon
116240702231813,Dragon
116240702231905,Dragon
116240702231956,Dragon
116240702232046,Dragon
116240702232140,Tiger
116240702232236,Dragon
116240702232329,Dragon
116240702232430,Tiger
116240702232535,Dragon
116240702232631,Dragon
116240702232820,Dragon
116240702232926,Dragon
116240702233037,Tiger
116240702233138,Dragon
116240702233242,Tiger
116240702233344,Dragon
116240702233448,Tiger
116240702233553,Tiger
116240702233655,Tiger
116240702233800,Tiger
116240702233905,Tiger
116240702234007,Tiger
116240702234111,Dragon
116240702234215,Dragon
116240702234316,Tiger
116240702234421,Tiger
116240702234534,Tiger
116240702234727,Tiger
116240702234831,Tie
116240702234938,Tiger
116240702235038,Dragon
116240702235136,Dragon
116240702235237,Tiger
116240702235338,Tiger
116240702235442,Tiger
116240702235545,Dragon
116240702235650,Tiger
116240702235747,Dragon
116240702235848,Tiger
116240702235947,Tiger
116240703000046,Dragon
116240703000142,Dragon
116240703000243,Dragon
116240703000339,Tiger
116240703000437,Tiger
116240703000532,Dragon
116240703000627,Tiger
116240703000725,Tiger
116240703000822,Dragon
116240703000923,Dragon
116240703001135,Dragon
116240703001230,Dragon
116240703001325,Tiger
116240703001424,Dragon
116240703001522,Dragon
116240703001619,Dragon
116240703001715,Tiger
116240703001808,Tiger
116240703001902,Tiger
116240703002005,Tiger
116240703002102,Dragon
116240703002158,Tiger
116240703002256,Tiger
116240703002353,Tiger
116240703002447,Dragon
116240703002543,Dragon
116240703002639,Dragon
116240703002734,Dragon
116240703002828,Dragon
116240703002930,Tiger
116240703003013,Tiger
116240703003058,Dragon
116240703003145,Tiger
116240703003330,Dragon
116240703003413,Dragon
116240703003456,Tiger
116240703003537,Dragon
116240703003620,Dragon
116240703003703,Dragon
116240703003745,Dragon
116240703003831,Tiger
116240703003913,Dragon
116240703003951,Dragon
116240703004031,Dragon
116240703004113,Tiger
116240703004154,Dragon
116240703004236,Tiger
116240703004317,Dragon
116240703004358,Dragon
116240703004446,Tiger
116240703004525,Dragon
116240703004607,Dragon
116240703004645,Dragon
116240703004727,Tiger
116240703004808,Dragon
116240703004846,Dragon
116240703004955,Tiger
116240703005032,Dragon
116240703005111,Dragon
116240703005149,Tiger
116240703005228,Tiger
116240703005306,Dragon
116240703005347,Tiger
116240703005426,Tiger
116240703005504,Tiger
116240703005544,Dragon
116240703005624,Dragon
116240703005704,Dragon
116240703005741,Dragon
116240703005820,Dragon
116240703005902,Dragon
116240703010012,Tiger
116240703010113,Tiger
116240703010212,Tiger
116240703010313,Dragon
116240703010413,Dragon
116240703010511,Tiger
116240703010610,Tiger
116240703010713,Dragon
116240703010824,Dragon
116240703011012,Dragon
116240703011111,Tiger
116240703011206,Tiger
116240703011305,Dragon
116240703011406,Tiger
116240703011504,Dragon
116240703011600,Tiger
116240703011701,Tiger
116240703011753,Tiger
116240703011846,Tiger
116240703011938,Tiger
116240703012036,Tiger
116240703012135,Dragon
116240703012235,Dragon
116240703012337,Tiger
116240703012437,Tiger
116240703012542,Dragon
116240703012644,Tiger
116240703012743,Tiger
116240703012830,Tiger
116240703012923,Tiger
116240703013014,Tiger
116240703013102,Tiger
116240703013150,Tiger
116240703013239,Tiger
116240703013329,Tiger
116240703013426,Tiger
116240703013606,Dragon
116240703013657,Tiger
116240703013745,Dragon
116240703013835,Dragon
116240703013924,Tie
116240703014015,Tiger
116240703014105,Tiger
116240703014157,Dragon
116240703014246,Tiger
116240703014335,Dragon
116240703014423,Tiger
116240703014515,Tiger
116240703014606,Tiger
116240703014654,Dragon
116240703014744,Dragon
116240703014837,Dragon
116240703014926,Dragon
116240703015015,Tiger
116240703015105,Dragon
116240703015154,Dragon
116240703015245,Tiger
116240703015335,Dragon
116240703015428,Dragon
116240703015518,Tiger
116240703015610,Tiger
116240703015707,Tiger
116240703015754,Tiger
116240703015839,Tiger
116240703015930,Dragon
116240703020021,Dragon
116240703020120,Tiger
116240703020217,Tiger
116240703020312,Dragon
116240703020410,Dragon
116240703020507,Tiger
116240703020606,Dragon
116240703020710,Dragon
116240703020807,Tiger
116240703020904,Dragon
116240703021005,Tiger
116240703021105,Dragon
116240703021203,Tiger
116240703021301,Tiger
116240703021400,Dragon
116240703021459,Dragon
116240703021555,Tiger
116240703021650,Dragon
116240703021748,Tiger
116240703021845,Dragon
116240703021941,Dragon
116240703022036,Dragon
116240703022135,Dragon
116240703022234,Tiger
116240703022340,Dragon
116240703022523,Dragon
116240703022618,Tiger
116240703022714,Dragon
116240703022810,Dragon
116240703022904,Tiger
116240703023010,Dragon
116240703023113,Dragon
116240703023216,Dragon
116240703023319,Tiger
116240703023419,Dragon
116240703023524,Tiger
116240703023628,Dragon
116240703023730,Dragon
116240703023832,Dragon
116240703023934,Tiger
116240703024036,Tie
116240703024140,Dragon
116240703024242,Tiger
116240703024342,Tiger
116240703024441,Tiger
116240703024544,Dragon
116240703024645,Dragon
116240703024746,Tiger
116240703024847,Dragon
116240703024951,Dragon
116240703025053,Tiger
116240703025202,Tiger
116240703025430,Dragon
116240703025532,Tiger
116240703025635,Tiger
116240703025742,Tiger
116240703025841,Tiger
116240703025948,Dragon
116240703030049,Tiger
116240703030157,Dragon
116240703030304,Tiger
116240703030404,Tiger
116240703030503,Dragon
116240703030604,Tiger
116240703030713,Dragon
116240703030817,Tiger
116240703030919,Dragon
116240703031021,Dragon
116240703031123,Tiger
116240703031228,Tiger
116240703031328,Dragon
116240703031433,Dragon
116240703031541,Dragon
116240703031639,Tiger
116240703031743,Tiger
116240703031843,Tiger
116240703031949,Dragon
116240703032105,Dragon
116240703032209,Tiger
116240703032308,Dragon
116240703032414,Dragon
116240703032516,Tiger
116240703032616,Dragon
116240703032719,Dragon
116240703032818,Tiger
116240703032913,Tiger
116240703033011,Tiger
116240703033052,Tiger
116240703033130,Dragon
116240703033210,Dragon
116240703033254,Tiger
116240703033332,Dragon
116240703033412,Dragon
116240703033458,Dragon
116240703033539,Dragon
116240703033618,Dragon
116240703033657,Dragon
116240703033740,Dragon
116240703033817,Tiger
116240703033900,Dragon
116240703033939,Dragon
116240703034018,Dragon
116240703034058,Tiger
